analysis_tier,dataset,model,corruption_scope,severity,method,bin,lower,upper,count,confidence,accuracy,mean_ece_from_metrics,std_ece_from_metrics,n_replicates,source_condition_count
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,3,0.2,0.26666666666666666,0,,,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,4,0.26666666666666666,0.3333333333333333,0,,,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,5,0.3333333333333333,0.4,24,0.37785181775689125,0.375,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,6,0.4,0.4666666666666667,93,0.4408102548250588,0.3978494623655914,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,7,0.4666666666666667,0.5333333333333333,208,0.5051533760359654,0.40384615384615385,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,8,0.5333333333333333,0.6,244,0.5683583077348646,0.4098360655737705,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,9,0.6,0.6666666666666666,250,0.6338745832443238,0.456,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,10,0.6666666666666666,0.7333333333333333,256,0.7014257058035582,0.43359375,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,11,0.7333333333333333,0.8,297,0.7668467958768209,0.44107744107744107,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,12,0.8,0.8666666666666667,644,0.838588988188631,0.39596273291925466,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,13,0.8666666666666667,0.9333333333333333,841,0.8994213874926891,0.43162901307966706,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,raw_softmax,14,0.9333333333333333,1.0,3443,0.9846499869375426,0.547197211733953,0.39728688837516873,0.1367639024188256,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,0,0.0,0.06666666666666667,0,,,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,1,0.06666666666666667,0.13333333333333333,0,,,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,2,0.13333333333333333,0.2,0,,,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,3,0.2,0.26666666666666666,0,,,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,4,0.26666666666666666,0.3333333333333333,0,,,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,5,0.3333333333333333,0.4,28,0.3757264199001448,0.35714285714285715,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,6,0.4,0.4666666666666667,112,0.4370482287236622,0.39285714285714285,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,7,0.4666666666666667,0.5333333333333333,244,0.5037025462408535,0.4139344262295082,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,8,0.5333333333333333,0.6,268,0.5672824792007902,0.44776119402985076,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,9,0.6,0.6666666666666666,275,0.6327440103617581,0.4218181818181818,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,10,0.6666666666666666,0.7333333333333333,286,0.7011120440243007,0.46153846153846156,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,11,0.7333333333333333,0.8,485,0.7714269747439119,0.44536082474226807,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,12,0.8,0.8666666666666667,738,0.8315579140897043,0.37398373983739835,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,13,0.8666666666666667,0.9333333333333333,697,0.9033623363400464,0.503586800573888,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,mobilenet_v3_large,pooled_7_device_corruptions,5,temperature,14,0.9333333333333333,1.0,3167,0.9837980587135402,0.5437322387117146,0.3842317841213847,0.14788322916734922,3,21
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,0,0.0,0.06666666666666667,0,,,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,1,0.06666666666666667,0.13333333333333333,0,,,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,2,0.13333333333333333,0.2,0,,,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,3,0.2,0.26666666666666666,0,,,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,4,0.26666666666666666,0.3333333333333333,0,,,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,5,0.3333333333333333,0.4,1,0.37574902176856995,0.0,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,6,0.4,0.4666666666666667,2,0.41407574713230133,1.0,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,7,0.4666666666666667,0.5333333333333333,18,0.5162337637609906,0.2777777777777778,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,8,0.5333333333333333,0.6,29,0.5734208698930412,0.41379310344827586,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,9,0.6,0.6666666666666666,30,0.6358687043190002,0.6333333333333333,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,10,0.6666666666666666,0.7333333333333333,39,0.6997884282698998,0.6410256410256411,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,11,0.7333333333333333,0.8,68,0.7665896345587337,0.6617647058823529,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,12,0.8,0.8666666666666667,96,0.8369998019188643,0.8333333333333334,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,13,0.8666666666666667,0.9333333333333333,148,0.9019562130844271,0.8851351351351351,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,raw_softmax,14,0.9333333333333333,1.0,1069,0.987643037754537,0.9597754911131899,0.0468318364024162,0.010724334451363692,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,0,0.0,0.06666666666666667,0,,,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,1,0.06666666666666667,0.13333333333333333,0,,,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,2,0.13333333333333333,0.2,0,,,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,3,0.2,0.26666666666666666,0,,,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,4,0.26666666666666666,0.3333333333333333,0,,,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,5,0.3333333333333333,0.4,1,0.37814921140670776,0.0,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,6,0.4,0.4666666666666667,4,0.4282608702778816,0.5,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,7,0.4666666666666667,0.5333333333333333,21,0.514114899294717,0.3333333333333333,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,8,0.5333333333333333,0.6,36,0.5663971934053633,0.5,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,9,0.6,0.6666666666666666,41,0.628898388001977,0.5853658536585366,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,10,0.6666666666666666,0.7333333333333333,67,0.6988354449841514,0.6716417910447762,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,11,0.7333333333333333,0.8,92,0.7711186486741771,0.8152173913043478,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,12,0.8,0.8666666666666667,116,0.8332924221096367,0.8879310344827587,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,13,0.8666666666666667,0.9333333333333333,211,0.9033389953075427,0.9004739336492891,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,clean,0,temperature,14,0.9333333333333333,1.0,911,0.9842435569716076,0.9670691547749726,0.04620741536219906,0.00934879331534465,5,5
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,0,0.0,0.06666666666666667,0,,,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,1,0.06666666666666667,0.13333333333333333,0,,,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,2,0.13333333333333333,0.2,0,,,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,3,0.2,0.26666666666666666,0,,,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,4,0.26666666666666666,0.3333333333333333,0,,,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,5,0.3333333333333333,0.4,14,0.3762421544109072,0.21428571428571427,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,6,0.4,0.4666666666666667,40,0.44060587137937546,0.375,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,7,0.4666666666666667,0.5333333333333333,190,0.5091121698680677,0.5421052631578948,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,8,0.5333333333333333,0.6,334,0.5663689423107101,0.5389221556886228,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,9,0.6,0.6666666666666666,383,0.6332761018145489,0.6214099216710183,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,10,0.6666666666666666,0.7333333333333333,412,0.7015084297332949,0.5776699029126213,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,11,0.7333333333333333,0.8,456,0.7692797360451598,0.6995614035087719,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,12,0.8,0.8666666666666667,713,0.8347929400113655,0.7685834502103787,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,13,0.8666666666666667,0.9333333333333333,1094,0.9036235278114758,0.8080438756855576,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,raw_softmax,14,0.9333333333333333,1.0,6864,0.9867731811509127,0.9012237762237763,0.10052032491422831,0.009816155916578008,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,0,0.0,0.06666666666666667,0,,,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,1,0.06666666666666667,0.13333333333333333,0,,,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,2,0.13333333333333333,0.2,0,,,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,3,0.2,0.26666666666666666,0,,,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,4,0.26666666666666666,0.3333333333333333,0,,,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,5,0.3333333333333333,0.4,19,0.37651015896546214,0.3157894736842105,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,6,0.4,0.4666666666666667,59,0.43633324109901817,0.3389830508474576,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,7,0.4666666666666667,0.5333333333333333,274,0.5088587503363616,0.5474452554744526,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,8,0.5333333333333333,0.6,425,0.5663932401993695,0.5505882352941176,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,9,0.6,0.6666666666666666,493,0.6339896900416871,0.6206896551724138,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,10,0.6666666666666666,0.7333333333333333,541,0.7025791915639712,0.6876155268022182,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,11,0.7333333333333333,0.8,618,0.7682436498237659,0.7346278317152104,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,12,0.8,0.8666666666666667,822,0.8355952802220691,0.7931873479318735,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,13,0.8666666666666667,0.9333333333333333,1436,0.902179210921516,0.8363509749303621,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,3,temperature,14,0.9333333333333333,1.0,5813,0.9824737363933758,0.9150180629623258,0.08814867561204089,0.013615772150069715,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,0,0.0,0.06666666666666667,0,,,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,1,0.06666666666666667,0.13333333333333333,0,,,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,2,0.13333333333333333,0.2,0,,,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,3,0.2,0.26666666666666666,0,,,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,4,0.26666666666666666,0.3333333333333333,0,,,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,5,0.3333333333333333,0.4,27,0.37445240771328964,0.4074074074074074,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,6,0.4,0.4666666666666667,81,0.43395909299085167,0.37037037037037035,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,7,0.4666666666666667,0.5333333333333333,296,0.507522630027017,0.41216216216216217,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,8,0.5333333333333333,0.6,416,0.5689901265387352,0.5,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,9,0.6,0.6666666666666666,404,0.6340296134205148,0.5544554455445545,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,10,0.6666666666666666,0.7333333333333333,477,0.7013460906296656,0.6079664570230608,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,11,0.7333333333333333,0.8,508,0.767072271878325,0.5393700787401575,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,12,0.8,0.8666666666666667,725,0.8359287182215986,0.6041379310344828,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,13,0.8666666666666667,0.9333333333333333,1024,0.9034589127404615,0.62890625,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,raw_softmax,14,0.9333333333333333,1.0,6542,0.9857783320663683,0.6742586365025985,0.2735043429874238,0.019535541886638516,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,0,0.0,0.06666666666666667,0,,,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,1,0.06666666666666667,0.13333333333333333,0,,,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,2,0.13333333333333333,0.2,0,,,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,3,0.2,0.26666666666666666,0,,,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,4,0.26666666666666666,0.3333333333333333,0,,,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,5,0.3333333333333333,0.4,50,0.37814639031887054,0.46,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,6,0.4,0.4666666666666667,113,0.4384302394052522,0.39823008849557523,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,7,0.4666666666666667,0.5333333333333333,403,0.5038595561206193,0.43424317617866004,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,8,0.5333333333333333,0.6,492,0.5655094545061995,0.5101626016260162,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,9,0.6,0.6666666666666666,547,0.6337889204077573,0.5996343692870201,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,10,0.6666666666666666,0.7333333333333333,576,0.7002213551766343,0.5659722222222222,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,11,0.7333333333333333,0.8,661,0.7692227873968104,0.6051437216338881,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,12,0.8,0.8666666666666667,890,0.8352670691656263,0.6247191011235955,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,13,0.8666666666666667,0.9333333333333333,1457,0.9033371984508648,0.6266300617707619,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,resnet50,pooled_7_device_corruptions,5,temperature,14,0.9333333333333333,1.0,5311,0.9809384877635494,0.6844285445302203,0.2508606962391308,0.030402523378253048,5,35
secondary/exploratory,smids,xception,clean,0,raw_softmax,0,0.0,0.06666666666666667,0,,,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,1,0.06666666666666667,0.13333333333333333,0,,,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,2,0.13333333333333333,0.2,0,,,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,3,0.2,0.26666666666666666,0,,,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,4,0.26666666666666666,0.3333333333333333,0,,,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,5,0.3333333333333333,0.4,0,,,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,6,0.4,0.4666666666666667,6,0.44233277440071106,0.16666666666666666,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,7,0.4666666666666667,0.5333333333333333,15,0.5072847803433737,0.4666666666666667,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,8,0.5333333333333333,0.6,39,0.5612574647634457,0.5897435897435898,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,9,0.6,0.6666666666666666,44,0.634355593811382,0.7272727272727273,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,10,0.6666666666666666,0.7333333333333333,36,0.699566028184361,0.6388888888888888,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,11,0.7333333333333333,0.8,50,0.7655002856254578,0.76,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,12,0.8,0.8666666666666667,69,0.8351245263348455,0.8695652173913043,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,13,0.8666666666666667,0.9333333333333333,115,0.9028954977574556,0.9130434782608695,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,raw_softmax,14,0.9333333333333333,1.0,526,0.9846258608787232,0.9695817490494296,0.051576605041821766,0.02328901129418406,3,3
secondary/exploratory,smids,xception,clean,0,temperature,0,0.0,0.06666666666666667,0,,,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,1,0.06666666666666667,0.13333333333333333,0,,,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,2,0.13333333333333333,0.2,0,,,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,3,0.2,0.26666666666666666,0,,,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,4,0.26666666666666666,0.3333333333333333,0,,,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,5,0.3333333333333333,0.4,0,,,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,6,0.4,0.4666666666666667,4,0.43346984684467316,0.25,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,7,0.4666666666666667,0.5333333333333333,15,0.5106206317742665,0.6,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,8,0.5333333333333333,0.6,39,0.5650892303540156,0.48717948717948717,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,9,0.6,0.6666666666666666,26,0.6411160093087417,0.6538461538461539,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,10,0.6666666666666666,0.7333333333333333,50,0.7054133105278015,0.66,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,11,0.7333333333333333,0.8,46,0.7676692851211714,0.7608695652173914,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,12,0.8,0.8666666666666667,60,0.835676313440005,0.8833333333333333,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,13,0.8666666666666667,0.9333333333333333,126,0.9041891883290003,0.9047619047619048,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,clean,0,temperature,14,0.9333333333333333,1.0,534,0.9808017744330432,0.9700374531835206,0.046161133746306066,0.010327200212782538,3,3
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,0,0.0,0.06666666666666667,0,,,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,1,0.06666666666666667,0.13333333333333333,0,,,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,2,0.13333333333333333,0.2,0,,,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,3,0.2,0.26666666666666666,0,,,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,4,0.26666666666666666,0.3333333333333333,0,,,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,5,0.3333333333333333,0.4,23,0.37524097769156745,0.17391304347826086,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,6,0.4,0.4666666666666667,83,0.4384104656167777,0.4578313253012048,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,7,0.4666666666666667,0.5333333333333333,274,0.5064640322523396,0.5182481751824818,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,8,0.5333333333333333,0.6,349,0.5659080583249942,0.5616045845272206,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,9,0.6,0.6666666666666666,342,0.6346088508416338,0.6812865497076024,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,10,0.6666666666666666,0.7333333333333333,423,0.7004224128193326,0.7210401891252955,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,11,0.7333333333333333,0.8,444,0.7675002912680308,0.777027027027027,0.1264012631773948,0.01584865063391963,3,21
