analysis_tier,dataset,model,corruption_scope,severity,coverage,mean_risk,std_risk,n_replicates,mean_aurc,std_aurc,mean_risk_at_80,std_risk_at_80
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.16,0.006944444444444444,0.012028130608117204,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.17,0.006535947712418301,0.011320593513522074,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.18,0.006172839506172839,0.010691671651659736,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.19,0.005847953216374269,0.010128952091046067,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.2,0.005555555555555556,0.009622504486493762,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.21,0.021164021164021163,0.009164289987136916,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.22,0.020202020202020204,0.008747731351357967,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.23,0.01932367149758454,0.008367395205646751,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.24,0.018518518518518517,0.008018753738744801,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.25,0.017777777777777778,0.007698003589195011,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.26,0.017094017094017092,0.007401926528072125,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.27,0.016460905349794237,0.00712778110110649,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.28,0.015873015873015872,0.006873217490352687,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.29,0.01532567049808429,0.006636209990685354,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.3,0.014814814814814815,0.006415002990995842,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.31,0.014336917562724016,0.0062080674106411386,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.32,0.013888888888888888,0.006014065304058601,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.33,0.01346801346801347,0.005831820900905312,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.34,0.016339869281045753,0.005660296756761037,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.35000000000000003,0.019047619047619046,0.009523809523809523,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.36,0.018518518518518517,0.009259259259259259,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.37,0.018018018018018018,0.009009009009009009,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.38,0.017543859649122806,0.008771929824561403,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.39,0.017094017094017092,0.008547008547008546,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.4,0.022222222222222223,0.01272937693043289,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.41000000000000003,0.021680216802168018,0.012418904322373548,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.42,0.021164021164021163,0.012123216124221799,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.43,0.020671834625323,0.011841280865518966,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.44,0.022727272727272724,0.007575757575757576,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.45,0.022222222222222223,0.007407407407407408,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.46,0.021739130434782608,0.007246376811594203,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.47000000000000003,0.02127659574468085,0.007092198581560283,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.48,0.020833333333333332,0.006944444444444444,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.49,0.02040816326530612,0.006802721088435374,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.5,0.02,0.006666666666666667,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.51,0.023965141612200435,0.0037735311711740247,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.52,0.027777777777777776,0.0037009632640360615,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.53,0.029350104821802937,0.0036311337684882122,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.54,0.030864197530864196,0.006172839506172839,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.55,0.030303030303030304,0.00606060606060606,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.56,0.031746031746031744,0.0034366087451763445,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.5700000000000001,0.031189083820662756,0.0033763173636820218,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.58,0.032567049808429116,0.006636209990685354,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.59,0.032015065913371,0.006523731855250011,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.6,0.03148148148148148,0.006415002990995842,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.61,0.03642987249544626,0.01137522404079854,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.62,0.03763440860215054,0.01075268817204301,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.63,0.03880070546737213,0.011014105817281124,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.64,0.03819444444444444,0.010842010413886105,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.65,0.039316239316239315,0.007833462726420238,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.66,0.03872053872053872,0.007714773897232052,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.67,0.03814262023217247,0.007599628018168889,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.68,0.04084967320261438,0.01020424509542222,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.6900000000000001,0.04025764895330112,0.010056357485343637,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.7000000000000001,0.04126984126984126,0.010997147984564297,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.71,0.045383411580594675,0.015091785228470978,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.72,0.044753086419753084,0.01488217710029777,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.73,0.0441400304414003,0.014678311660567663,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.74,0.04504504504504505,0.016241221961549503,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.75,0.047407407407407405,0.015608375930152204,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.76,0.048245614035087724,0.017543859649122806,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.77,0.049062049062049064,0.01952056170053201,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.78,0.05128205128205129,0.015408338784034145,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.79,0.052039381153305204,0.017566801683258502,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.8,0.05416666666666667,0.014433756729740645,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.81,0.053497942386831275,0.01425556220221298,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.8200000000000001,0.0582655826558266,0.01642866619645284,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.8300000000000001,0.05890227576974569,0.01854940623902408,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.84,0.06084656084656084,0.016037507477489603,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.85,0.06535947712418301,0.014846819204706598,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.86,0.06459948320413438,0.014674181772093732,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.87,0.06896551724137931,0.01327241998137071,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.88,0.0707070707070707,0.010934664189197458,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.89,0.07116104868913858,0.012974163352575861,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.9,0.07530864197530864,0.01300697994179351,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.91,0.07936507936507936,0.01386790804835231,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.92,0.08454106280193237,0.01164692120892869,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.93,0.08721624850657107,0.014485490624829319,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.9400000000000001,0.08865248226950362,0.015457088452271818,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.9500000000000001,0.09473684210526319,0.012154742509255249,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.96,0.09722222222222221,0.0120281306081172,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.97,0.09965635738831614,0.011904129261641765,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.98,0.10317460317460318,0.014160993193647156,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,0.99,0.10549943883277217,0.013607582102112393,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,clean,0,1.0,0.11111111111111112,0.01644294287438749,3,0.03319343990920487,0.00842444814974691,0.05416666666666664,0.014433756729740645
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.0,0.0,0.0,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.01,0.0,0.0,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.02,0.0,0.0,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.03,0.0,0.0,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.04,0.003968253968253968,0.006873217490352687,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.05,0.003174603174603174,0.005498573992282149,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.06,0.0026455026455026454,0.004582144993568458,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.07,0.0045351473922902496,0.003927552851630107,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.08,0.007936507936507936,0.009092412093166349,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.09,0.007054673721340388,0.008082144082814532,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.1,0.00634920634920635,0.00727392967453308,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.11,0.005772005772005772,0.006612663340484618,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.12,0.005291005291005291,0.006061608062110899,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.13,0.006105006105006105,0.0055953305188716,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.14,0.006802721088435375,0.006802721088435374,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.15,0.008465608465608466,0.0073314319897095324,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.16,0.008928571428571428,0.007874259854358901,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.17,0.009337068160597572,0.00808613822394434,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.18,0.009700176366843033,0.008504101200170153,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.19,0.009189640768588136,0.008056516926476989,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.2,0.011904761904761904,0.007142857142857143,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.21,0.012849584278155706,0.005706601991890211,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.22,0.012987012987012986,0.004329004329004329,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.23,0.012422360248447206,0.004140786749482402,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.24,0.012566137566137565,0.004993276742903935,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.25,0.0126984126984127,0.004793545673187777,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.26,0.012820512820512818,0.005494505494505493,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.27,0.013521457965902409,0.005669400800113435,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.28,0.013038548752834465,0.005466922200109383,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.29,0.014230979748221129,0.005766641353504509,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.3,0.013756613756613757,0.005574419975054358,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.31,0.013824884792626729,0.0055384812219108895,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.32,0.013888888888888888,0.00563383764464313,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.33,0.015392015392015393,0.00583182090090531,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.34,0.015873015873015876,0.0053024354302523575,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.35000000000000003,0.016780045351473923,0.006284084562608171,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.36,0.01763668430335097,0.007285146226568917,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.37,0.019305019305019308,0.006687454855478291,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.38,0.020050125313283207,0.006630955666828547,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.39,0.021164021164021163,0.007754399219885083,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.4,0.02261904761904762,0.008247860988423223,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.41000000000000003,0.022841656987998452,0.0077332498472466715,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.42,0.023053665910808766,0.0072005135613218635,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.43,0.023624953857512,0.006099192189685605,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.44,0.025974025974025972,0.005623541583015837,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.45,0.027160493827160497,0.005219981864884916,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.46,0.02933057280883368,0.004892148681420923,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.47000000000000003,0.03005741303613645,0.0032568898213417618,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.48,0.031746031746031744,0.003968253968253966,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.49,0.032393909944930355,0.00312395554291965,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.5,0.03460317460317461,0.0023967728365938837,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.51,0.03672580143168378,0.0030014474824129993,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.52,0.03785103785103785,0.0038125750905973143,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.53,0.03833483078766098,0.003401562351482644,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.54,0.03968253968253969,0.003527336860670194,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.55,0.04098124098124098,0.0030405927136660147,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.56,0.04280045351473923,0.0035402482984117924,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.5700000000000001,0.04232804232804233,0.003948049813076535,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.58,0.04351395730706076,0.004105090311986863,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.59,0.04412160344363734,0.005668901669546806,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.6,0.045502645502645496,0.004783899820112464,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
secondary/exploratory,smids,mobilenet_v3_large,equal_mean_of_7_device_corruptions,1,0.61,0.047619047619047616,0.003122560499609679,3,0.042996774188397625,0.004516499988212538,0.07480158730158727,0.004507070115714496
